,my_x,my_y,my_az,enemy_x,enemy_y,u,v,theta,sin_theta,est_enemy_u,est_enemy_v,est_enemy_theta,est_enemy_sin_theta,est_enemy_x,est_enemy_y,diff_enemy_x,diff_enemy_y,diff_enemy_u,diff_enemy_v,diff_enemy_theta,diff_enemy_sin_theta
1257,0.307563,0.304698,-30.879565,1.335030,-0.135757,-0.149313,1.107879,7.675698,0.133566,-0.205115,1.092562,10.632784,0.184514,1.350524,-0.080004,0.015494,0.055753,0.055802,0.015317,2.957086,0.050948
1258,0.330664,0.291043,-30.422604,1.318808,-0.146648,-0.122943,1.073726,6.532014,0.113758,-0.213360,1.067455,11.303174,0.196000,1.359185,-0.065505,0.040377,0.081143,0.090417,0.006271,4.771160,0.082242
1259,0.364523,0.270652,-32.011883,1.297612,-0.160863,-0.128728,1.019946,7.193297,0.125217,-0.183531,1.035844,10.047402,0.174463,1.340143,-0.122821,0.042531,0.038042,0.054803,0.015898,2.854105,0.049246
1260,0.399805,0.248347,-32.509453,1.277576,-0.174326,-0.115307,0.967388,6.797246,0.118356,-0.199660,0.998915,11.303174,0.196000,1.349498,-0.120134,0.071922,0.054192,0.084353,0.031527,4.505928,0.077644
1261,0.432473,0.226986,-34.030242,1.260374,-0.185880,-0.121159,0.917169,7.525265,0.130963,-0.180574,0.931769,10.967789,0.190257,1.305724,-0.144811,0.045350,0.041069,0.059415,0.014600,3.442524,0.059294
1262,0.481036,0.193771,-34.417502,1.235647,-0.202488,-0.099630,0.846483,6.712778,0.116892,-0.187396,0.870905,12.143384,0.210359,1.305401,-0.143891,0.069754,0.058597,0.087766,0.024422,5.430606,0.093467
1263,0.506594,0.176261,-34.448850,1.222746,-0.211148,-0.085636,0.809707,6.037271,0.105175,-0.165513,0.797625,11.722959,0.203180,1.257967,-0.138444,0.035221,0.072704,0.079877,0.012082,5.685688,0.098005
1264,0.572142,0.131306,-34.431830,1.189852,-0.233240,-0.048591,0.715610,3.884545,0.067746,-0.143017,0.749704,10.800240,0.187385,1.271363,-0.174635,0.081511,0.058605,0.094426,0.034094,6.915695,0.119639
1265,0.594344,0.116085,-34.460292,1.178663,-0.240758,-0.036404,0.683696,3.047923,0.053171,-0.116440,0.680245,9.713377,0.168720,1.221105,-0.172815,0.042442,0.067943,0.080036,0.003451,6.665454,0.115549
1266,0.635038,0.087730,-36.022643,1.156239,-0.255824,-0.028660,0.623585,2.631435,0.045911,-0.092906,0.594661,8.879744,0.154361,1.170629,-0.186852,0.014390,0.068972,0.064246,0.028924,6.248309,0.108450
1267,0.669923,0.060825,-38.981153,1.132318,-0.271886,-0.032243,0.568741,3.244684,0.056600,-0.105133,0.569165,10.465420,0.181642,1.178501,-0.215491,0.046183,0.056395,0.072890,0.000424,7.220736,0.125042
1268,0.465853,-0.205510,-2.863287,1.038340,-0.337856,0.103583,0.578383,-10.153526,-0.176286,0.067922,0.569395,-6.802569,-0.118448,1.031144,-0.301790,0.007196,0.036066,0.035661,0.008988,3.350957,0.057838
1269,0.465655,-0.205500,-2.855051,1.045927,-0.332609,0.098048,0.585883,-9.500478,-0.165056,0.058497,0.574956,-5.809336,-0.101218,1.036984,-0.292562,0.008943,0.040047,0.039551,0.010927,3.691142,0.063838
1270,0.465757,-0.205505,-2.859588,1.078155,-0.310322,0.074135,0.616865,-6.852946,-0.119322,0.044758,0.603689,-4.240173,-0.073937,1.066462,-0.280324,0.011693,0.029998,0.029377,0.013176,2.612773,0.045385
1271,0.465623,-0.205496,-2.854304,1.103691,-0.292661,0.055283,0.641617,-4.924590,-0.085845,0.022248,0.584420,-2.180141,-0.038041,1.048210,-0.256819,0.055481,0.035842,0.033035,0.057197,2.744449,0.047804
1272,0.461439,-0.205290,-2.685741,1.122947,-0.279334,0.042966,0.664251,-3.700914,-0.064548,0.008733,0.640522,-0.781090,-0.013632,1.100848,-0.244026,0.022099,0.035308,0.034233,0.023729,2.919824,0.050916
1273,0.454065,-0.204956,-2.528476,1.140171,-0.267427,0.032142,0.688194,-2.674047,-0.046654,-0.000471,0.648902,0.041610,0.000726,1.102356,-0.233112,0.037815,0.034315,0.032613,0.039292,2.715657,0.047380
1274,0.451880,-0.204858,-2.445224,1.155773,-0.256640,0.021704,0.705461,-1.762170,-0.030751,-0.012301,0.684943,1.028876,0.017956,1.136724,-0.221791,0.019049,0.034849,0.034005,0.020518,2.791046,0.048707
1275,0.451909,-0.204858,-2.445632,1.180469,-0.239567,0.003589,0.729377,-0.281908,-0.004920,-0.024116,0.684943,2.016448,0.035186,1.137257,-0.209992,0.043212,0.029575,0.027705,0.044434,2.298356,0.040106
1276,0.451938,-0.204857,-2.445660,1.206338,-0.221669,-0.015395,0.754430,1.169020,0.020402,-0.040570,0.714062,3.251791,0.056724,1.167081,-0.194795,0.039257,0.026874,0.025175,0.040368,2.082771,0.036322
1277,0.451960,-0.204856,-2.445720,1.224991,-0.208777,-0.029070,0.772494,2.155104,0.037605,-0.053056,0.744518,4.076158,0.071082,1.198064,-0.183619,0.026927,0.025158,0.023986,0.027976,1.921054,0.033477
1278,0.451977,-0.204856,-2.445787,1.240183,-0.198276,-0.040210,0.787207,2.924085,0.051013,-0.067862,0.765433,5.066532,0.088312,1.219609,-0.169720,0.020574,0.028556,0.027652,0.021774,2.142447,0.037299
1279,0.452004,-0.204854,-2.445921,1.263848,-0.181920,-0.057560,0.810126,4.064055,0.070872,-0.082923,0.792193,5.975703,0.104107,1.247014,-0.155814,0.016834,0.026106,0.025363,0.017933,1.911648,0.033235
1280,0.452025,-0.204854,-2.446043,1.281973,-0.169383,-0.070860,0.827678,4.893308,0.085301,-0.100337,0.830794,6.886386,0.119901,1.286344,-0.140066,0.004371,0.029317,0.029477,0.003116,1.993078,0.034600
1281,0.452053,-0.204853,-2.446229,1.306125,-0.152688,-0.088571,0.851067,5.941398,0.103511,-0.117822,0.842086,7.964926,0.138567,1.298400,-0.123080,0.007725,0.029608,0.029251,0.008981,2.023528,0.035056
1282,0.452080,-0.204852,-2.446422,1.328915,-0.136941,-0.105277,0.873137,6.875147,0.119706,-0.127861,0.859270,8.463649,0.147182,1.316024,-0.113785,0.012891,0.023156,0.022584,0.013867,1.588502,0.027476
1283,0.452097,-0.204851,-2.446553,1.343319,-0.126989,-0.115835,0.887086,7.439546,0.129480,-0.138289,0.876781,8.963020,0.155797,1.333982,-0.104116,0.009337,0.022873,0.022454,0.010305,1.523474,0.026317
1284,0.452123,-0.204850,-2.446767,1.365570,-0.111607,-0.132154,0.908634,8.275227,0.143928,-0.157945,0.906820,9.880347,0.171591,1.364859,-0.085762,0.000711,0.025845,0.025791,0.001814,1.605120,0.027663
1285,0.452144,-0.204849,-2.446950,1.383578,-0.099160,-0.145360,0.926072,8.920564,0.155065,-0.173741,0.925446,10.632784,0.184514,1.384164,-0.070778,0.000586,0.028382,0.028381,0.000626,1.712220,0.029449
1286,0.452180,-0.204848,-2.447279,1.414162,-0.078033,-0.167776,0.955690,9.957095,0.172911,-0.180754,0.925446,11.051599,0.191693,1.384500,-0.063776,0.029662,0.014257,0.012978,0.030244,1.094504,0.018782
1287,0.452203,-0.204847,-2.447498,1.433513,-0.064667,-0.181958,0.974429,10.577192,0.183560,-0.204547,0.964374,11.975136,0.207487,1.424432,-0.041670,0.009081,0.022997,0.022589,0.010055,1.397944,0.023927
1288,0.452213,-0.204847,-2.447600,1.442376,-0.058542,-0.188457,0.983012,10.852722,0.188285,-0.220943,0.971114,12.817456,0.221846,1.431876,-0.025578,0.010500,0.032964,0.032486,0.011898,1.964734,0.033561
1289,0.452243,-0.204846,-2.447896,1.466982,-0.041535,-0.206502,1.006838,11.590619,0.200918,-0.233469,0.998915,13.155164,0.227589,1.460218,-0.014255,0.006764,0.027280,0.026967,0.007923,1.564545,0.026671
1290,0.452267,-0.204845,-2.448150,1.486096,-0.028336,-0.220508,1.025346,12.137023,0.210250,-0.246733,1.028243,13.493338,0.233332,1.490111,-0.002259,0.004015,0.026077,0.026225,0.002897,1.356315,0.023082
1291,0.452308,-0.204843,-2.448596,1.501751,-0.017550,-0.231957,1.040483,12.567578,0.217591,-0.261859,1.043561,14.086305,0.243383,1.506104,0.012193,0.004353,0.029743,0.029902,0.003078,1.518727,0.025792
1292,0.452337,-0.204842,-2.448927,1.499574,-0.019028,-0.230392,1.038341,12.510353,0.216616,-0.264821,1.035844,14.340902,0.247691,1.498550,0.015477,0.001024,0.034505,0.034429,0.002497,1.830549,0.031075
1293,0.452365,-0.204841,-2.449254,1.489468,-0.025811,-0.223187,1.028505,12.243418,0.212065,-0.263186,1.035844,14.256005,0.246255,1.498510,0.013839,0.009042,0.039650,0.039999,0.007339,2.012587,0.034190
1294,0.452389,-0.204840,-2.449540,1.476429,-0.034448,-0.214003,1.015822,11.896546,0.206145,-0.255628,1.006094,14.256005,0.246255,1.468489,0.007554,0.007940,0.042002,0.041625,0.009728,2.359459,0.040110
1295,0.452441,-0.204839,-2.450198,1.441282,-0.057530,-0.189448,0.981639,10.923316,0.189495,-0.246733,1.028243,13.493338,0.233332,1.490292,-0.002290,0.049010,0.055240,0.057285,0.046604,2.570022,0.043837
1296,0.452470,-0.204838,-2.450578,1.416724,-0.073503,-0.172444,0.957757,10.206750,0.177201,-0.233699,1.013372,12.986253,0.224717,1.474908,-0.014682,0.058184,0.058821,0.061255,0.055615,2.779503,0.047516
1297,0.452504,-0.204837,-2.451029,1.388678,-0.091734,-0.153035,0.930481,9.339779,0.162289,-0.213434,0.977934,12.311738,0.213231,1.438671,-0.033420,0.049993,0.058314,0.060399,0.047453,2.971959,0.050942
1298,0.452530,-0.204836,-2.451389,1.366938,-0.105885,-0.137971,0.909339,8.627515,0.150010,-0.183567,0.925446,11.219291,0.194565,1.384980,-0.061020,0.018042,0.044865,0.045596,0.016107,2.591776,0.044555
1299,0.452553,-0.204835,-2.451715,1.347666,-0.118427,-0.124620,0.890597,7.965567,0.138578,-0.176338,0.931769,10.716500,0.185950,1.391013,-0.068518,0.043347,0.049909,0.051718,0.041172,2.750933,0.047372
1300,0.452579,-0.204834,-2.452078,1.326668,-0.132089,-0.110075,0.870176,7.209487,0.125497,-0.160671,0.906820,10.047402,0.174463,1.365443,-0.083108,0.038775,0.048981,0.050596,0.036644,2.837915,0.048966
1301,0.452602,-0.204833,-2.452424,1.307173,-0.144761,-0.096584,0.851218,6.473412,0.112742,-0.145808,0.882699,9.379685,0.162976,1.340732,-0.096929,0.033559,0.047832,0.049224,0.031481,2.906273,0.050234
1302,0.452620,-0.204833,-2.452688,1.292583,-0.154265,-0.086467,0.837029,5.897888,0.102756,-0.133473,0.870905,8.713251,0.151489,1.328439,-0.108752,0.035856,0.045513,0.047006,0.033876,2.815363,0.048733
1303,0.452642,-0.204832,-2.453016,1.274807,-0.165839,-0.074146,0.819743,5.168361,0.090083,-0.119872,0.847780,8.048003,0.140003,1.304775,-0.121355,0.029968,0.044484,0.045726,0.028037,2.879642,0.049920
1304,0.452656,-0.204832,-2.453239,1.262866,-0.173614,-0.065870,0.808131,4.659797,0.081239,-0.110857,0.836424,7.549788,0.131388,1.293059,-0.129879,0.030193,0.043735,0.044987,0.028293,2.889991,0.050149
1305,0.452682,-0.204831,-2.453633,1.242085,-0.187142,-0.051468,0.787922,3.737306,0.065182,-0.094738,0.814083,6.637854,0.115593,1.270074,-0.145032,0.027989,0.042110,0.043270,0.026161,2.900548,0.050411
1306,0.452720,-0.204830,-2.454242,1.210917,-0.207424,-0.029876,0.757613,2.258218,0.039403,-0.084656,0.797625,6.058426,0.105543,1.253238,-0.154407,0.042321,0.053017,0.054780,0.040012,3.800208,0.066140
1307,0.452740,-0.204829,-2.454573,1.194407,-0.218179,-0.018426,0.741558,1.423361,0.024840,-0.064738,0.754919,4.901372,0.085441,1.209739,-0.172482,0.015332,0.045697,0.046312,0.013361,3.478011,0.060601
1308,0.452761,-0.204828,-2.454905,1.178077,-0.228817,-0.007101,0.725678,0.560603,0.009784,-0.053056,0.744518,4.076158,0.071082,1.198868,-0.183710,0.020791,0.045107,0.045955,0.018840,3.515555,0.061298
1309,0.452784,-0.204828,-2.455304,1.158774,-0.241388,0.006282,0.706908,-0.509135,-0.008886,-0.035176,0.709107,2.839870,0.049545,1.162747,-0.200063,0.003973,0.041325,0.041458,0.002199,3.349005,0.058431
1310,0.452811,-0.204827,-2.455759,1.137155,-0.255455,0.021259,0.685885,-1.775294,-0.030980,-0.024259,0.661979,2.098768,0.036622,1.115222,-0.208954,0.021933,0.046501,0.045518,0.023906,3.874062,0.067602
1311,0.452839,-0.204826,-2.456233,1.115265,-0.269720,0.036445,0.664599,-3.138846,-0.054756,-0.011654,0.648902,1.028876,0.017956,1.101644,-0.220992,0.013621,0.048728,0.048099,0.015697,4.167722,0.072712
1312,0.452856,-0.204825,-2.456536,1.101464,-0.278714,0.046021,0.651179,-4.042544,-0.070497,-0.001367,0.632442,0.123877,0.002162,1.084776,-0.230566,0.016688,0.048148,0.047388,0.018737,4.166421,0.072659
1313,0.452900,-0.204824,-2.457320,1.066440,-0.301533,0.070314,0.617122,-6.500205,-0.113207,0.010573,0.640522,-0.945644,-0.016504,1.092380,-0.242849,0.025940,0.058684,0.059741,0.023400,5.554561,0.096703
1314,0.452914,-0.204824,-2.457589,1.054685,-0.309185,0.078461,0.605692,-7.380969,-0.128466,0.026320,0.620945,-2.427143,-0.042349,1.072159,-0.257746,0.017474,0.051439,0.052141,0.015253,4.953826,0.086117
1315,0.452951,-0.204823,-2.458268,1.025680,-0.328088,0.098586,0.577489,-9.687876,-0.168281,0.036183,0.578260,-3.580493,-0.062451,1.029127,-0.265776,0.003447,0.062312,0.062403,0.000771,6.107383,0.105830
1316,0.452969,-0.204822,-2.458617,1.011039,-0.337633,0.108749,0.563254,-10.927778,-0.189571,0.058180,0.580158,-5.726650,-0.099783,1.030097,-0.287836,0.019058,0.049797,0.050569,0.016904,5.201128,0.089788
1317,0.452995,-0.204821,-2.459107,0.990707,-0.350887,0.122860,0.543484,-12.738202,-0.220497,0.071787,0.573561,-7.134089,-0.124192,1.022948,-0.301152,0.032241,0.049735,0.051073,0.030077,5.604113,0.096305
1318,0.453024,-0.204820,-2.459674,0.967614,-0.365930,0.138877,0.521030,-14.924840,-0.257552,0.078873,0.569798,-7.880904,-0.137114,1.018913,-0.308073,0.051299,0.057857,0.060004,0.048768,7.043936,0.120438
1319,0.276018,-0.203633,-1.990064,0.822744,-0.459338,0.236565,0.555276,-23.075535,-0.391944,0.223680,0.569798,-21.433000,-0.365413,0.837705,-0.446965,0.014961,0.012373,0.012885,0.014522,1.642535,0.026531
1320,0.276066,-0.203628,-1.991605,0.842918,-0.445826,0.222352,0.574927,-21.143887,-0.360711,0.187591,0.576524,-18.023992,-0.309415,0.845722,-0.411142,0.002804,0.034684,0.034761,0.001597,3.119895,0.051296
1321,0.276133,-0.203630,-1.994646,0.864092,-0.431631,0.207398,0.595539,-19.200842,-0.328881,0.163012,0.576524,-15.788277,-0.272083,0.846634,-0.386610,0.017458,0.045021,0.044386,0.019015,3.412565,0.056798
1322,0.276199,-0.203632,-1.997712,0.885185,-0.417508,0.192517,0.616071,-17.353573,-0.298267,0.154087,0.610282,-14.170157,-0.244802,0.880738,-0.378899,0.004447,0.038609,0.038430,0.005789,3.183416,0.053465
1323,0.276274,-0.203634,-2.001188,0.909043,-0.401533,0.175682,0.639294,-15.365926,-0.264983,0.141677,0.610282,-13.069717,-0.226136,0.881236,-0.366536,0.027807,0.034997,0.034005,0.029012,2.296209,0.038847
1324,0.276322,-0.203635,-2.003461,0.924640,-0.391090,0.164675,0.654475,-14.123263,-0.244009,0.122432,0.617292,-11.218321,-0.194548,0.888957,-0.347573,0.035683,0.043517,0.042243,0.037183,2.904942,0.049461
1325,0.276423,-0.203638,-2.008135,0.956573,-0.369696,0.142123,0.685551,-11.712164,-0.202995,0.113372,0.680245,-9.462112,-0.164395,0.952278,-0.340777,0.004295,0.028919,0.028751,0.005306,2.250052,0.038600
1326,0.276480,-0.203639,-2.010807,0.974806,-0.357493,0.129256,0.703294,-10.414006,-0.180760,0.090900,0.671003,-7.714833,-0.134243,0.943880,-0.318027,0.030926,0.039466,0.038356,0.032291,2.699173,0.046517
1327,0.276538,-0.203641,-2.013479,0.993065,-0.345271,0.116368,0.721061,-9.167578,-0.159323,0.080432,0.709107,-6.471278,-0.112705,0.982381,-0.308938,0.010684,0.036333,0.035936,0.011954,2.696300,0.046618
1328,0.276590,-0.203642,-2.015876,1.009492,-0.334276,0.104772,0.737044,-8.090509,-0.140737,0.066289,0.724081,-5.230778,-0.091168,0.997891,-0.295360,0.011601,0.038916,0.038483,0.012963,2.859731,0.049569
1329,0.276643,-0.203643,-2.018361,1.026559,-0.322846,0.092717,0.753649,-7.013534,-0.122104,0.053746,0.739361,-4.157684,-0.072502,1.013653,-0.283396,0.012906,0.039450,0.038971,0.014288,2.855850,0.049602
1330,0.276712,-0.203645,-2.021540,1.048274,-0.308307,0.077380,0.774774,-5.703452,-0.099380,0.041002,0.781409,-3.003666,-0.052400,1.056188,-0.272186,0.007914,0.036121,0.036378,0.006635,2.699786,0.046980
1331,0.276778,-0.203647,-2.024563,1.069001,-0.294439,0.062748,0.794936,-4.513245,-0.078690,0.029417,0.803083,-2.097816,-0.036606,1.078321,-0.261417,0.009320,0.033022,0.033331,0.008147,2.415429,0.042084
1332,0.276858,-0.203649,-2.028273,1.094563,-0.277336,0.044700,0.819801,-3.120994,-0.054445,0.015884,0.819624,-1.110206,-0.019376,1.095406,-0.248531,0.000843,0.028805,0.028816,0.000177,2.010788,0.035069
1333,0.276918,-0.203651,-2.030983,1.113296,-0.264795,0.031464,0.838020,-2.150227,-0.037520,0.002995,0.836424,-0.205193,-0.003581,1.112711,-0.236287,0.000585,0.028508,0.028469,0.001596,1.945034,0.033939
1334,0.276997,-0.203653,-2.034617,1.138325,-0.248045,0.013784,0.862361,-0.915741,-0.015982,-0.015641,0.870905,1.028876,0.017956,1.147909,-0.218942,0.009584,0.029103,0.029425,0.008544,1.944617,0.033938
1335,0.277040,-0.203654,-2.036565,1.151799,-0.239034,0.004271,0.875464,-0.279525,-0.004879,-0.028348,0.876781,1.851819,0.032315,1.154275,-0.206483,0.002476,0.032551,0.032619,0.001317,2.131344,0.037194
1336,0.277115,-0.203656,-2.039945,1.175274,-0.223334,-0.012306,0.898290,0.784838,0.013698,-0.040852,0.931769,2.510440,0.043801,1.209748,-0.195997,0.034474,0.027337,0.028546,0.033479,1.725602,0.030103
1337,0.277170,-0.203658,-2.042452,1.192762,-0.211635,-0.024660,0.915295,1.543281,0.026932,-0.055628,0.931769,3.416605,0.059596,1.210330,-0.181273,0.017568,0.030362,0.030968,0.016474,1.873324,0.032664
1338,0.277244,-0.203660,-2.045757,1.215750,-0.196251,-0.040907,0.937643,2.498067,0.043586,-0.069571,0.938155,4.241128,0.073954,1.217284,-0.167623,0.001534,0.028628,0.028664,0.000512,1.743061,0.030368
1339,0.277320,-0.203662,-2.049170,1.239589,-0.180312,-0.057743,0.960819,3.439212,0.059990,-0.083176,0.938155,5.066532,0.088312,1.217849,-0.154085,0.021740,0.026227,0.025433,0.022664,1.627320,0.028322
1340,0.277367,-0.203664,-2.051302,1.254543,-0.170315,-0.068305,0.975356,4.005930,0.069860,-0.098133,0.964374,5.810293,0.101235,1.244635,-0.140113,0.009908,0.030202,0.029828,0.010982,1.804363,0.031375
1341,0.277451,-0.203666,-2.055023,1.280770,-0.152777,-0.086835,1.000849,4.958614,0.086436,-0.104488,0.971114,6.141162,0.106978,1.251687,-0.134069,0.029083,0.018708,0.017653,0.029735,1.182548,0.020542
1342,0.277505,-0.203668,-2.057408,1.297544,-0.141552,-0.098696,1.017151,5.542172,0.096578,-0.125613,0.991831,7.217965,0.125644,1.273206,-0.113743,0.024338,0.027809,0.026917,0.025320,1.675793,0.029066
1343,0.277577,-0.203670,-2.060579,1.319919,-0.126599,-0.114500,1.038897,6.289346,0.109549,-0.140342,1.035844,7.715794,0.134259,1.317797,-0.100663,0.002122,0.025936,0.025842,0.003053,1.426448,0.024710
1344,0.277659,-0.203672,-2.064208,1.345676,-0.109387,-0.132693,1.063928,7.109225,0.123761,-0.151064,1.035844,8.297338,0.144310,1.318272,-0.090016,0.027404,0.019371,0.018371,0.028084,1.188113,0.020549
1345,0.277741,-0.203675,-2.067794,1.371284,-0.092267,-0.150793,1.088811,7.884905,0.137184,-0.172867,1.075682,9.129627,0.158669,1.358960,-0.069733,0.012324,0.022534,0.022074,0.013129,1.244722,0.021485
1346,0.277851,-0.203678,-2.072582,1.405447,-0.069436,-0.174934,1.122003,8.861776,0.154051,-0.171825,1.059362,9.212960,0.160104,1.342734,-0.070278,0.062713,0.000842,0.003109,0.062641,0.351184,0.006053
1347,0.277892,-0.203679,-2.074374,1.418315,-0.060839,-0.184026,1.134505,9.213593,0.160115,-0.210093,1.128164,10.549091,0.183078,1.412921,-0.034560,0.005394,0.026279,0.026067,0.006341,1.335498,0.022963
1348,0.277977,-0.203682,-2.078005,1.444529,-0.043327,-0.202549,1.159970,9.904869,0.172013,-0.211798,1.128164,10.632784,0.184514,1.413078,-0.032930,0.031451,0.010397,0.009249,0.031806,0.727915,0.012501
1349,0.278031,-0.203684,-2.080360,1.461596,-0.031916,-0.214620,1.176550,10.337910,0.179453,-0.223895,1.137479,11.135433,0.193129,1.422888,-0.021228,0.038708,0.010688,0.009275,0.039071,0.797523,0.013676
1350,0.278068,-0.203685,-2.081935,1.472945,-0.024332,-0.222643,1.187573,10.618396,0.184267,-0.245949,1.176575,11.806992,0.204616,1.462801,-0.000642,0.010144,0.023690,0.023306,0.010998,1.188596,0.020349
1351,0.278141,-0.203687,-2.085048,1.494216,-0.010127,-0.237676,1.208228,11.128828,0.193016,-0.243555,1.156649,11.891051,0.206051,1.442885,-0.002375,0.051331,0.007752,0.005879,0.051579,0.762223,0.013035
1352,0.278164,-0.203688,-2.086017,1.499274,-0.006750,-0.241256,1.213132,11.247668,0.195050,-0.260855,1.186836,12.395956,0.214666,1.473709,0.013794,0.025565,0.020544,0.019599,0.026296,1.148288,0.019616
1353,0.278254,-0.203691,-2.089822,1.507296,-0.004457,-0.243920,1.220959,11.297664,0.195906,-0.273703,1.186836,12.986253,0.224717,1.474282,0.026550,0.033014,0.031007,0.029783,0.034123,1.688589,0.028811
1354,0.278312,-0.203693,-2.092282,1.505604,-0.005733,-0.242635,1.219246,11.255069,0.195177,-0.264517,1.186836,12.564473,0.217538,1.474015,0.017317,0.031589,0.023050,0.021882,0.032410,1.309404,0.022361
1355,0.278405,-0.203696,-2.096166,1.493659,-0.014198,-0.233821,1.207510,10.959085,0.190108,-0.272405,1.197306,12.817456,0.221846,1.484873,0.024733,0.008786,0.038931,0.038584,0.010204,1.858371,0.031738
1356,0.278462,-0.203698,-2.098548,1.481918,-0.022490,-0.225155,1.196013,10.661420,0.185005,-0.271661,1.218893,12.564473,0.217538,1.506486,0.023147,0.024568,0.045637,0.046506,0.022880,1.903053,0.032533
1357,0.278515,-0.203699,-2.100727,1.470451,-0.030606,-0.216669,1.184790,10.363462,0.179892,-0.254977,1.176575,12.227547,0.211795,1.463645,0.007977,0.006806,0.038583,0.038308,0.008215,1.864085,0.031903
1358,0.278599,-0.203702,-2.104203,1.448711,-0.046016,-0.200543,1.163533,9.779228,0.169852,-0.239519,1.137479,11.891051,0.206051,1.424106,-0.006109,0.024605,0.039907,0.038976,0.026054,2.111823,0.036199
1359,0.278662,-0.203704,-2.106805,1.429501,-0.059586,-0.186328,1.144763,9.244719,0.160652,-0.229427,1.156649,11.219291,0.194565,1.442963,-0.016953,0.013462,0.042633,0.043099,0.011886,1.974572,0.033913
