,Unnamed: 0,my_x,my_y,my_qx,my_qy,my_qz,my_qw,my_ax,my_ay,my_az,enemy_x,enemy_y,enemy_qx,enemy_qy,enemy_qz,enemy_qw,enemy_ax,enemy_ay,enemy_az,circle_x,circle_y,circle_r,u,v,theta,est_enemy_theta,est_enemy_v,est_enemy_u,est_dx,est_dy,est_enemy_x,est_enemy_y,diff_enemy_u,diff_enemy_v,diff_enemy_theta,diff_enemy_x,diff_enemy_y
387,629,0.293986,0.124929,-0.003326,0.001988,0.856902,0.515466,-0.001315,0.444036,117.942315,-0.009254,1.023905,0.002734,0.002743,-0.707728,0.706475,-0.001077,0.443761,-90.101547,464,92,9,0.153356,0.936266,-9.302183,-12.893750,0.957711,-0.219235,-0.642443,0.743331,-0.348457,0.868260,0.372591,0.021445,3.591567,0.339203,0.155645
388,630,0.294005,0.124891,-0.003326,0.001988,0.856894,0.515478,-0.001313,0.444037,117.940680,-0.009292,1.000686,0.002728,0.002735,-0.707722,0.706480,-0.000953,0.442614,-90.100648,459,90,17,0.142417,0.915818,-8.839173,-12.474233,0.944605,-0.208968,-0.627211,0.736582,-0.333206,0.861473,0.351385,0.028787,3.635060,0.323914,0.139213
389,631,0.294021,0.124860,-0.003326,0.001988,0.856888,0.515488,-0.001312,0.444038,117.939286,-0.009325,0.981421,0.002729,0.002737,-0.707750,0.706453,-0.001028,0.442950,-90.105122,457,88,6,0.133340,0.898853,-8.437988,-12.306425,0.931769,-0.203268,-0.616143,0.727928,-0.322122,0.852788,0.336608,0.032916,3.868437,0.312797,0.128633
390,632,0.294049,0.124805,-0.003326,0.001988,0.856876,0.515507,-0.001310,0.444039,117.936734,-0.009396,0.947348,0.002737,0.002746,-0.707848,0.706354,-0.001231,0.444239,-90.121030,448,86,19,0.117275,0.868851,-7.687171,-11.551294,0.919182,-0.187867,-0.596607,0.724050,-0.302558,0.848855,0.305142,0.050331,3.864123,0.293162,0.098493
391,633,0.294070,0.124763,-0.003326,0.001988,0.856867,0.515523,-0.001308,0.444039,117.934665,-0.009455,0.920935,0.002735,0.002742,-0.708012,0.706190,-0.001128,0.443770,-90.147601,437,85,14,0.104819,0.845595,-7.066296,-10.628355,0.912974,-0.171326,-0.579059,0.726336,-0.284989,0.851099,0.276145,0.067379,3.562059,0.275534,0.069836
392,634,0.294089,0.124727,-0.003326,0.001988,0.856859,0.515536,-0.001306,0.444040,117.932875,-0.009510,0.898717,0.002729,0.002734,-0.708005,0.706197,-0.000990,0.442637,-90.146436,436,77,18,0.094337,0.826035,-6.515189,-10.544451,0.865069,-0.161025,-0.547495,0.688855,-0.253406,0.813582,0.255362,0.039034,4.029262,0.243896,0.085135
393,635,0.294110,0.124685,-0.003326,0.001988,0.856849,0.515552,-0.001304,0.444041,117.930701,-0.009576,0.872442,0.002732,0.002738,-0.708042,0.706160,-0.001104,0.443266,-90.152502,431,75,6,0.081941,0.802902,-5.827191,-10.124933,0.853507,-0.152416,-0.534447,0.682694,-0.240337,0.807379,0.234357,0.050605,4.297742,0.230761,0.065063
394,636,0.294134,0.124637,-0.003326,0.001988,0.856838,0.515571,-0.001302,0.444042,117.928178,-0.009662,0.842879,0.002737,0.002744,-0.708131,0.706070,-0.001217,0.444142,-90.166976,421,66,18,0.067984,0.776879,-5.001194,-9.285898,0.803083,-0.131307,-0.492150,0.648053,-0.198016,0.772690,0.199291,0.026204,4.284704,0.188354,0.070189
395,637,0.294148,0.124609,-0.003326,0.001988,0.856831,0.515583,-0.001301,0.444042,117.926641,-0.009714,0.825452,0.002741,0.002743,-0.708345,0.705856,-0.000888,0.444383,-90.201629,415,64,6,0.059757,0.761539,-4.486705,-8.782477,0.792193,-0.122390,-0.479153,0.642620,-0.185005,0.767229,0.182147,0.030654,4.295772,0.175291,0.058223
396,638,0.294160,0.124586,-0.003326,0.001988,0.856825,0.515592,-0.001300,0.444043,117.925368,-0.009761,0.811235,0.002734,0.002738,-0.708334,0.705867,-0.001106,0.443443,-90.199864,408,63,6,0.053040,0.749027,-4.050478,-8.195152,0.786788,-0.113310,-0.468585,0.642107,-0.174425,0.766693,0.166350,0.037761,4.144674,0.164664,0.044542
397,639,0.294203,0.124502,-0.003326,0.001988,0.856803,0.515629,-0.001296,0.444044,117.920461,-0.009944,0.758202,0.002738,0.002742,-0.708394,0.705807,-0.001128,0.444040,-90.209595,397,59,20,0.027983,0.702352,-2.281586,-7.272213,0.765433,-0.097677,-0.444718,0.630599,-0.150515,0.755101,0.125660,0.063081,4.990627,0.140571,0.003101
398,640,0.294220,0.124468,-0.003326,0.001988,0.856794,0.515644,-0.001295,0.444045,117.918418,-0.010029,0.736917,0.002737,0.002741,-0.708484,0.705716,-0.001201,0.443923,-90.224241,388,45,20,0.017918,0.683623,-1.501407,-6.517081,0.694479,-0.079336,-0.395267,0.576506,-0.101047,0.700974,0.097254,0.010856,5.015674,0.091018,0.035943
399,641,0.294235,0.124440,-0.003326,0.001989,0.856786,0.515657,-0.001294,0.444045,117.916704,-0.010098,0.719501,0.002740,0.002741,-0.708722,0.705477,-0.001029,0.444114,-90.262892,380,38,19,0.009683,0.668298,-0.830066,-5.845853,0.661979,-0.067777,-0.369820,0.553212,-0.075585,0.677652,0.077460,0.006319,5.015787,0.065487,0.041849
400,642,0.294255,0.124400,-0.003326,0.001989,0.856775,0.515676,-0.001292,0.444046,117.914179,-0.010209,0.694297,0.002732,0.002732,-0.708710,0.705490,-0.000996,0.442697,-90.260934,376,38,19,-0.002243,0.646124,0.198911,-5.510239,0.661979,-0.063861,-0.366335,0.555062,-0.072080,0.679462,0.061618,0.015855,5.709150,0.061871,0.014835
401,643,0.294272,0.124366,-0.003326,0.001989,0.856765,0.515692,-0.001290,0.444047,117.912007,-0.010305,0.673038,0.002733,0.002733,-0.708730,0.705469,-0.001020,0.442828,-90.264250,357,24,19,-0.012303,0.627421,1.123380,-3.916071,0.606931,-0.041547,-0.320828,0.516876,-0.026556,0.641242,0.029244,0.020490,5.039451,0.016251,0.031796
402,644,0.294294,0.124324,-0.003326,0.001989,0.856753,0.515713,-0.001288,0.444048,117.909240,-0.010430,0.646475,0.002742,0.002742,-0.708793,0.705406,-0.001133,0.444370,-90.274517,349,26,25,-0.024877,0.604053,2.358324,-3.244843,0.613737,-0.034795,-0.318021,0.526067,-0.023727,0.650391,0.009918,0.009684,5.603167,0.013297,0.003916
403,645,0.294304,0.124303,-0.003326,0.001989,0.856746,0.515723,-0.001287,0.444048,117.907831,-0.010498,0.633212,0.002739,0.002740,-0.708864,0.705334,-0.001202,0.443915,-90.286025,332,27,20,-0.031159,0.592386,3.010920,-1.818483,0.617292,-0.019599,-0.306243,0.536329,-0.011939,0.660632,0.011560,0.024906,4.829403,0.001441,0.027420
404,646,0.294334,0.124244,-0.003326,0.001989,0.856728,0.515754,-0.001284,0.444049,117.903783,-0.010697,0.596093,0.002735,0.002731,-0.709142,0.705055,-0.001022,0.442900,-90.331120,331,10,31,-0.048747,0.559740,4.977226,-1.734579,0.573561,-0.017369,-0.283770,0.498747,0.010564,0.622991,0.031378,0.013821,6.711805,0.021261,0.026898
405,647,0.294358,0.124198,-0.003326,0.001989,0.856714,0.515778,-0.001282,0.444050,117.900543,-0.010863,0.567085,0.002735,0.002732,-0.709166,0.705031,-0.001035,0.442925,-90.335061,314,4,29,-0.062499,0.534231,6.672602,-0.308219,0.569165,-0.003062,-0.269040,0.501573,0.025318,0.625771,0.059437,0.034934,6.980821,0.036181,0.058686
406,648,0.294375,0.124164,-0.003326,0.001989,0.856703,0.515796,-0.001281,0.444051,117.898090,-0.010991,0.545533,0.002743,0.002740,-0.709218,0.704979,-0.001119,0.444266,-90.343529,287,1,21,-0.072718,0.515279,8.032743,1.957176,0.569798,0.019471,-0.249400,0.512688,0.044975,0.636852,0.092189,0.054519,6.075567,0.055966,0.091319
407,667,0.294736,0.123456,-0.003324,0.001991,0.856425,0.516257,-0.001243,0.444062,117.836445,-0.011323,0.572920,0.002730,0.002732,-0.708246,0.705955,-0.000942,0.442584,-90.185602,285,3,19,-0.060766,0.540368,6.416155,2.124983,0.569151,0.021118,-0.247090,0.513153,0.047646,0.636609,0.081884,0.028783,4.291172,0.058969,0.063689
408,668,0.294759,0.123410,-0.003324,0.001991,0.856404,0.516292,-0.001241,0.444062,117.831743,-0.011231,0.602980,0.002738,0.002742,-0.708176,0.706025,-0.001026,0.443993,-90.174296,302,1,27,-0.046694,0.566954,4.708199,0.698623,0.569798,0.006948,-0.259881,0.507129,0.034878,0.630539,0.053642,0.002844,4.009576,0.046109,0.027559
409,669,0.294775,0.123378,-0.003324,0.001992,0.856389,0.516317,-0.001239,0.444063,117.828445,-0.011177,0.623662,0.002741,0.002743,-0.707950,0.706252,-0.000701,0.444363,-90.137555,324,14,20,-0.037023,0.585252,3.619703,-1.147255,0.580158,-0.011618,-0.281107,0.507639,0.013668,0.631017,0.025405,0.005094,4.766958,0.024845,0.007355
410,670,0.294797,0.123335,-0.003324,0.001992,0.856368,0.516351,-0.001236,0.444063,117.823898,-0.011103,0.651839,0.002729,0.002735,-0.707975,0.706227,-0.000979,0.442732,-90.141573,322,21,19,-0.023852,0.610182,2.238514,-0.979448,0.597550,-0.010216,-0.287944,0.523697,0.006853,0.647032,0.013636,0.012632,3.217962,0.017956,0.004807
411,671,0.294826,0.123278,-0.003324,0.001992,0.856341,0.516397,-0.001233,0.444064,117.817758,-0.011008,0.689357,0.002733,0.002739,-0.707941,0.706261,-0.001022,0.443399,-90.136074,341,30,20,-0.006324,0.643382,0.563147,-2.573615,0.628523,-0.028251,-0.318293,0.542705,-0.023467,0.665983,0.021927,0.014859,3.136762,0.012459,0.023374
412,672,0.294836,0.123260,-0.003324,0.001992,0.856332,0.516412,-0.001232,0.444065,117.815769,-0.010981,0.701386,0.002737,0.002743,-0.707912,0.706290,-0.001000,0.443980,-90.131374,352,25,20,-0.000710,0.654028,0.062169,-3.496554,0.610282,-0.037290,-0.317757,0.522365,-0.022921,0.645625,0.036580,0.043746,3.558723,0.011940,0.055761
413,673,0.294856,0.123220,-0.003324,0.001992,0.856312,0.516444,-0.001229,0.444065,117.811375,-0.010931,0.727581,0.002738,0.002743,-0.707722,0.706480,-0.000791,0.444179,-90.100641,367,32,21,0.011507,0.677219,-0.973449,-4.755107,0.636443,-0.052941,-0.343766,0.538226,-0.048910,0.661446,0.064448,0.040776,3.781658,0.037979,0.066135
414,674,0.294874,0.123185,-0.003324,0.001992,0.856294,0.516474,-0.001227,0.444066,117.807479,-0.010886,0.750518,0.002730,0.002738,-0.707741,0.706462,-0.001035,0.443014,-90.103646,371,37,5,0.022201,0.697526,-1.823030,-5.090721,0.657557,-0.058578,-0.358565,0.554295,-0.063691,0.677480,0.080779,0.039969,3.267691,0.052805,0.073038
415,675,0.294906,0.123123,-0.003324,0.001993,0.856263,0.516526,-0.001223,0.444067,117.800427,-0.010809,0.791524,0.002731,0.002740,-0.707711,0.706492,-0.001059,0.443284,-90.098774,380,45,21,0.041309,0.733836,-3.221894,-5.845853,0.694479,-0.071104,-0.386797,0.581158,-0.091891,0.704281,0.112413,0.039357,2.623959,0.081082,0.087243
416,676,0.294927,0.123081,-0.003324,0.001993,0.856241,0.516562,-0.001221,0.444067,117.795753,-0.010772,0.819312,0.002730,0.002741,-0.707610,0.706593,-0.001229,0.443352,-90.083741,392,49,18,0.054241,0.758451,-4.090581,-6.852695,0.714062,-0.085813,-0.408893,0.591654,-0.113966,0.714735,0.140054,0.044389,2.762114,0.103194,0.104577
417,677,0.294942,0.123051,-0.003324,0.001993,0.856225,0.516588,-0.001219,0.444068,117.792132,-0.010742,0.838731,0.002735,0.002744,-0.707538,0.706664,-0.001005,0.443883,-90.070808,400,58,20,0.063275,0.775653,-4.663648,-7.523924,0.760162,-0.100400,-0.443256,0.625661,-0.148314,0.748712,0.163675,0.015491,2.860276,0.137572,0.090019
418,678,0.294963,0.123011,-0.003323,0.001993,0.856204,0.516624,-0.001217,0.444068,117.787357,-0.010705,0.865425,0.002726,0.002735,-0.707556,0.706647,-0.000957,0.442492,-90.073611,410,63,20,0.075688,0.799301,-5.409326,-8.362959,0.786788,-0.115663,-0.469119,0.642137,-0.174156,0.765148,0.191351,0.012513,2.953633,0.163451,0.100277
419,679,0.294995,0.122948,-0.003323,0.001993,0.856170,0.516680,-0.001213,0.444069,117.779837,-0.010653,0.906975,0.002734,0.002744,-0.707490,0.706713,-0.001012,0.443879,-90.062980,417,66,19,0.094995,0.836119,-6.481826,-8.950284,0.803083,-0.126482,-0.486201,0.651574,-0.191206,0.774522,0.221477,0.033036,2.468458,0.180553,0.132453
420,680,0.295020,0.122899,-0.003323,0.001993,0.856143,0.516725,-0.001210,0.444070,117.773807,-0.010624,0.939662,0.002735,0.002745,-0.707387,0.706816,-0.000963,0.444061,-90.046310,425,75,20,0.110165,0.865092,-7.257263,-9.621512,0.853507,-0.144690,-0.525740,0.687755,-0.230720,0.810654,0.254855,0.011585,2.364249,0.220096,0.129008
421,681,0.295035,0.122870,-0.003327,0.001998,0.856118,0.516765,-0.001003,0.444740,117.768443,-0.010610,0.954121,0.002730,0.002741,-0.707399,0.706804,-0.001064,0.443309,-90.048211,436,82,18,0.116833,0.877922,-7.580332,-10.544451,0.894665,-0.166534,-0.564180,0.714045,-0.269145,0.836915,0.283367,0.016743,2.964119,0.258535,0.117206
422,682,0.296508,0.120017,-0.003274,0.002034,0.849532,0.527522,0.000114,0.441733,116.323058,-0.010576,0.990604,0.002727,0.002737,-0.707383,0.706820,-0.000999,0.442701,-90.045591,439,86,19,0.110804,0.916485,-6.893675,-10.796162,0.919182,-0.175279,-0.564699,0.746145,-0.268191,0.866162,0.286083,0.002697,3.902487,0.257615,0.124442
423,683,0.297991,0.116834,-0.003263,0.002054,0.844379,0.535732,-0.001609,0.441864,115.212276,-0.010561,1.013154,0.002734,0.002745,-0.707328,0.706875,-0.001025,0.443979,-90.036771,424,91,16,0.102650,0.942368,-6.216604,-9.537609,0.951123,-0.159805,-0.549734,0.792442,-0.251743,0.909276,0.262455,0.008755,3.321005,0.241182,0.103878
424,684,0.301389,0.109487,-0.003260,0.002069,0.842427,0.538796,-0.001545,0.442475,114.796012,-0.010549,1.037600,0.002738,0.002747,-0.707271,0.706932,-0.000840,0.444372,-90.027513,417,91,18,0.106061,0.973371,-6.218559,-8.950284,0.951123,-0.149797,-0.534877,0.800612,-0.233488,0.910099,0.255858,0.022248,2.731725,0.222939,0.127501
425,685,0.309127,0.092628,-0.003253,0.002088,0.840424,0.541916,-0.000898,0.442918,114.371182,-0.010531,1.065027,0.002727,0.002738,-0.707288,0.706914,-0.000995,0.442786,-90.030310,418,96,5,0.110083,1.017656,-6.173869,-9.034187,0.984839,-0.156586,-0.549022,0.832467,-0.239895,0.925095,0.266669,0.032817,2.860318,0.229364,0.139932
426,686,0.318872,0.070527,-0.003238,0.002107,0.836374,0.548146,-0.001440,0.442717,113.519578,-0.010514,1.093023,0.002726,0.002737,-0.707268,0.706935,-0.000996,0.442642,-90.026963,415,101,5,0.106018,1.068996,-5.663796,-8.782477,1.020754,-0.157701,-0.551945,0.873021,-0.233073,0.943548,0.263719,0.048242,3.118681,0.222559,0.149475
427,687,0.336547,0.028948,-0.003211,0.002138,0.830835,0.556505,-0.001179,0.442101,112.370487,-0.010507,1.130573,0.002731,0.002740,-0.707234,0.706969,-0.000828,0.443251,-90.021403,407,109,16,0.098336,1.150806,-4.884067,-8.111248,1.084050,-0.154500,-0.555456,0.943665,-0.218909,0.972613,0.252836,0.066756,3.227181,0.208402,0.157960
428,688,0.348802,-0.001329,-0.003210,0.002160,0.828098,0.560570,-0.001256,0.443359,111.808973,-0.010494,1.153229,0.002732,0.002744,-0.707203,0.707000,-0.001004,0.443671,-90.016431,399,114,12,0.095353,1.205407,-4.522942,-7.440020,1.128164,-0.147324,-0.555908,0.992685,-0.207106,0.991356,0.242677,0.077243,2.917078,0.196612,0.161873
429,689,0.369668,-0.055194,-0.003173,0.002197,0.821498,0.570198,-0.000507,0.442207,110.471313,-0.010479,1.186681,0.002724,0.002735,-0.707207,0.706996,-0.000934,0.442381,-90.017054,394,121,8,0.078192,1.296399,-3.451581,-7.020502,1.197306,-0.147446,-0.556878,1.070126,-0.187210,1.014932,0.225638,0.099093,3.568921,0.176731,0.171749
430,690,0.387395,-0.103027,-0.003166,0.002196,0.820669,0.571391,-0.000753,0.441505,110.304856,-0.010470,1.216229,0.002734,0.002745,-0.707162,0.707041,-0.000945,0.444019,-90.009821,372,133,7,0.084660,1.375342,-3.522445,-5.174625,1.341559,-0.121492,-0.579484,1.216034,-0.192089,1.113007,0.206152,0.033783,1.652180,0.181619,0.103222
431,691,0.403567,-0.146350,-0.003183,0.002191,0.822427,0.568857,-0.000985,0.442752,110.658226,-0.010468,1.248416,0.002735,0.002745,-0.707153,0.707050,-0.000838,0.444073,-90.008297,374,134,11,0.104650,1.451153,-4.124753,-5.342432,1.355346,-0.126744,-0.596751,1.223485,-0.193184,1.077135,0.231394,0.095807,1.217679,0.182716,0.171281
432,692,0.418698,-0.187698,-0.003140,0.002239,0.813696,0.581277,-0.000406,0.441931,108.918508,-0.010458,1.282238,0.002718,0.002729,-0.707134,0.707069,-0.000886,0.441413,-90.005236,382,140,11,0.070614,1.529673,-2.643049,-6.013660,1.444794,-0.152202,-0.612416,1.317400,-0.193718,1.129702,0.222816,0.084879,3.370611,0.183260,0.152536
433,693,0.425319,-0.208824,-0.003061,0.002344,0.793662,0.608347,-0.000201,0.441761,105.059233,-0.010454,1.294221,0.002720,0.002730,-0.707110,0.707093,-0.000847,0.441572,-90.001333,363,145,11,-0.030290,1.564648,1.109056,-4.419493,1.529050,-0.118177,-0.511393,1.445835,-0.086074,1.237011,0.087887,0.035598,5.528549,0.075620,0.057210
434,694,0.426191,-0.212306,-0.003026,0.002402,0.782900,0.622135,-0.000245,0.442736,103.054859,-0.010451,1.288309,0.002721,0.002732,-0.707096,0.707107,-0.000869,0.441895,-89.999187,316,147,10,-0.086392,1.560461,3.168836,-0.476026,1.565489,-0.013007,-0.366289,1.522090,0.059902,1.309784,0.073385,0.005028,3.644862,0.070353,0.021475
435,695,0.426182,-0.212276,-0.003027,0.002401,0.782913,0.622119,-0.000372,0.442731,103.057210,-0.010451,1.274108,0.002726,0.002737,-0.707095,0.707108,-0.000919,0.442705,-89.999003,292,147,10,-0.089534,1.546599,3.313214,1.537659,1.565489,0.042023,-0.312744,1.534507,0.113438,1.322231,0.131557,0.018890,1.775555,0.123889,0.048123
436,696,0.426173,-0.212247,-0.003027,0.002400,0.782930,0.622098,-0.000462,0.442737,103.060261,-0.010475,1.255146,0.002721,0.002731,-0.707222,0.706981,-0.000915,0.441818,-90.019596,288,148,11,-0.093758,1.528108,3.511017,1.873273,1.584331,0.051818,-0.307543,1.555059,0.118630,1.342812,0.145576,0.056223,1.637744,0.129105,0.087666
437,697,0.426162,-0.212210,-0.003028,0.002400,0.782955,0.622066,-0.000540,0.442743,103.064922,-0.010474,1.228372,0.002720,0.002729,-0.707236,0.706967,-0.000801,0.441508,-90.021832,287,144,11,-0.099683,1.501996,3.796974,1.957176,1.511435,0.051649,-0.291355,1.483986,0.134807,1.271776,0.151332,0.009439,1.839798,0.145281,0.043404
438,698,0.426154,-0.212185,-0.003028,0.002399,0.782974,0.622043,-0.000577,0.442747,103.068368,-0.010479,1.207241,0.002727,0.002736,-0.707263,0.706940,-0.000842,0.442649,-90.026102,283,143,10,-0.104373,1.481393,4.030177,2.292791,1.494211,0.059825,-0.279585,1.469039,0.146569,1.256854,0.164198,0.012818,1.737386,0.157048,0.049613
439,699,0.426145,-0.212154,-0.003029,0.002399,0.782998,0.622012,-0.000611,0.442750,103.072902,-0.010492,1.180943,0.002735,0.002745,-0.707331,0.706871,-0.001028,0.444039,-90.037275,282,143,10,-0.110215,1.455755,4.329602,2.376694,1.494211,0.062017,-0.277567,1.469513,0.148578,1.257359,0.172232,0.038456,1.952908,0.159070,0.076416
440,700,0.426137,-0.212127,-0.003029,0.002399,0.783021,0.621983,-0.000633,0.442753,103.077108,-0.010516,1.157658,0.002732,0.002745,-0.707427,0.706776,-0.001240,0.443780,-90.052752,280,139,7,-0.115399,1.433060,4.603865,2.544501,1.429045,0.063506,-0.261480,1.406354,0.164657,1.194227,0.178905,0.004015,2.059364,0.175173,0.036569
441,701,0.426129,-0.212098,-0.003029,0.002399,0.783045,0.621953,-0.000649,0.442755,103.081537,-0.010534,1.133992,0.002734,0.002743,-0.707474,0.706729,-0.001038,0.443789,-90.060366,277,142,5,-0.120661,1.409991,4.891195,2.796212,1.477368,0.072157,-0.264099,1.455361,0.162030,1.243263,0.192818,0.067377,2.094983,0.172564,0.109271
442,702,0.426123,-0.212079,-0.003029,0.002399,0.783062,0.621932,-0.000657,0.442757,103.084628,-0.010549,1.117768,0.002728,0.002737,-0.707472,0.706731,-0.000936,0.442788,-90.060002,270,137,10,-0.124271,1.394178,5.093617,3.383537,1.398581,0.082688,-0.236084,1.380989,0.190039,1.168910,0.206959,0.004403,1.710080,0.200588,0.051142
443,703,0.426115,-0.212051,-0.003029,0.002398,0.783086,0.621901,-0.000667,0.442759,103.089114,-0.010572,1.094510,0.002728,0.002738,-0.707509,0.706694,-0.001007,0.442890,-90.066098,267,136,10,-0.129449,1.371510,5.391867,3.635247,1.383850,0.087919,-0.227760,1.367806,0.198355,1.155755,0.217368,0.012340,1.756620,0.208927,0.061245
444,704,0.426106,-0.212020,-0.003029,0.002398,0.783114,0.621866,-0.000674,0.442761,103.094197,-0.010606,1.068448,0.002737,0.002747,-0.707583,0.706620,-0.001131,0.444405,-90.078047,268,133,8,-0.135264,1.346113,5.738082,3.551344,1.341559,0.083260,-0.222839,1.325539,0.203267,1.113519,0.218524,0.004554,2.186738,0.213873,0.045071
445,705,0.426092,-0.211975,-0.003030,0.002398,0.783154,0.621816,-0.000681,0.442764,103.101613,-0.010666,1.031019,0.002734,0.002742,-0.707740,0.706462,-0.001084,0.443756,-90.103572,262,135,12,-0.143629,1.309642,6.258628,4.054765,1.369441,0.097076,-0.215874,1.355799,0.210218,1.143824,0.240705,0.059799,2.203863,0.220884,0.112805
446,706,0.426085,-0.211950,-0.003030,0.002398,0.783176,0.621788,-0.000683,0.442766,103.105747,-0.010701,1.010298,0.002728,0.002735,-0.707734,0.706468,-0.000962,0.442652,-90.102553,257,133,12,-0.148266,1.289453,6.559254,4.474283,1.341559,0.104977,-0.201954,1.330419,0.224131,1.118469,0.253243,0.052106,2.084971,0.234832,0.108171
447,707,0.426076,-0.211918,-0.003030,0.002398,0.783205,0.621751,-0.000685,0.442768,103.111045,-0.010747,0.983775,0.002731,0.002739,-0.707775,0.706428,-0.001091,0.443240,-90.109139,253,130,13,-0.154206,1.263613,6.957740,4.809897,1.301959,0.109555,-0.188636,1.292871,0.237440,1.080953,0.263761,0.038346,2.147843,0.248187,0.097178
448,708,0.426071,-0.211901,-0.003030,0.002398,0.783221,0.621732,-0.000686,0.442769,103.113901,-0.010776,0.969487,0.002737,0.002745,-0.707812,0.706390,-0.001111,0.444195,-90.115251,248,128,13,-0.157412,1.249694,7.179201,5.229414,1.276953,0.116873,-0.175900,1.270168,0.250171,1.058267,0.274285,0.027259,1.949787,0.260947,0.088780
449,709,0.426061,-0.211869,-0.003030,0.002397,0.783249,0.621696,-0.000687,0.442771,103.119070,-0.010836,0.943755,0.002736,0.002740,-0.707989,0.706213,-0.000881,0.443735,-90.143857,247,129,13,-0.163196,1.224628,7.590608,5.313318,1.289322,0.119909,-0.175865,1.282887,0.250196,1.071018,0.283105,0.064694,2.277290,0.261032,0.127263
